No.     Time           Source                Destination           Protocol Length Info
   2840 89.097465      172.16.20.51          120.24.48.119         TCP      66     36212 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20276761 TSecr=3846308645
   2841 89.097466      172.16.20.51          120.24.48.119         TCP      66     36212 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20276761 TSecr=3846308645
   2842 89.115647      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2843 89.130370      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2844 89.143739      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2845 89.158732      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2846 89.158749      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2847 89.165647      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2848 89.173325      172.16.20.51          120.24.48.119         TCP      66     36212 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20276768 TSecr=3846308707
   2849 89.531976      172.16.20.51          120.24.48.119         TCP      74     38180 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20276804 TSecr=0 WS=64
   2850 89.551183      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 38180 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846309101 TSecr=20276804 WS=128
   2851 89.556065      172.16.20.51          120.24.48.119         TCP      66     38180 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20276807 TSecr=3846309101
   2852 89.574142      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2853 89.595335      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2854 89.595339      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2855 89.595342      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 38180 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846309143 TSecr=20276808
   2856 89.596869      172.16.20.51          120.24.48.119         TCP      66     38180 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20276811 TSecr=3846309145
   2857 89.596870      172.16.20.51          120.24.48.119         TCP      66     38180 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20276811 TSecr=3846309145
   2858 89.597106      172.16.20.51          120.24.48.119         TCP      66     [TCP Dup ACK 2857#1] 38180 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20276811 TSecr=3846309145
   2859 89.635879      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2860 89.656457      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2861 89.660713      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2862 89.681230      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2863 89.681232      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2864 89.684545      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2865 89.684546      172.16.20.51          120.24.48.119         TCP      66     38180 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20276819 TSecr=3846309230
   2866 89.703559      120.24.48.119         172.16.20.51          TCP      60     sgcp(440) → 38180 [RST] Seq=2691 Win=0 Len=0
   2867 90.037324      172.16.20.51          120.24.48.119         TCP      74     37900 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20276855 TSecr=0 WS=64
   2868 90.056003      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 37900 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846309606 TSecr=20276855 WS=128
   2869 90.067977      172.16.20.51          120.24.48.119         TCP      66     37900 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20276857 TSecr=3846309606
   2870 90.098211      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2871 90.117541      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 37900 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846309667 TSecr=20276861
   2872 90.119213      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2873 90.119217      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2874 90.136920      172.16.20.51          120.24.48.119         TCP      66     37900 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20276865 TSecr=3846309669
   2875 90.138268      172.16.20.51          120.24.48.119         TCP      66     37900 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20276865 TSecr=3846309669
   2876 90.176431      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2877 90.197349      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2878 90.215286      172.16.20.51          120.24.48.119         TCP      66     37900 → sgcp(440) [ACK] Seq=349 Ack=1785 Win=93440 Len=0 TSval=20276873 TSecr=3846309746
   2879 90.222344      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2880 90.243149      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2881 90.243152      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2882 90.249811      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2883 90.249822      172.16.20.51          120.24.48.119         TCP      66     37900 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20276876 TSecr=3846309793
   2884 90.268758      120.24.48.119         172.16.20.51          TCP      60     sgcp(440) → 37900 [RST] Seq=2691 Win=0 Len=0
   2885 90.559020      172.16.20.51          120.24.48.119         TCP      74     37996 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20276907 TSecr=0 WS=64
   2886 90.576622      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 37996 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846310122 TSecr=20276907 WS=128
   2887 90.580554      172.16.20.51          120.24.48.119         TCP      66     37996 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20276909 TSecr=3846310122
   2888 90.598241      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2889 90.616339      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 37996 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846310161 TSecr=20276911
   2890 90.618236      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2891 90.618239      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2892 90.620306      172.16.20.51          120.24.48.119         TCP      66     37996 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20276913 TSecr=3846310163
   2893 90.620438      172.16.20.51          120.24.48.119         TCP      66     37996 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20276913 TSecr=3846310163
   2894 90.638796      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2895 90.658278      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2896 90.665230      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2897 90.685280      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2898 90.685282      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2899 90.693504      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2900 90.701347      172.16.20.51          120.24.48.119         TCP      66     37996 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20276921 TSecr=3846310230
   2901 91.043186      172.16.20.51          120.24.48.119         TCP      74     45904 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20276955 TSecr=0 WS=64
   2902 91.061724      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 45904 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846310607 TSecr=20276955 WS=128
   2903 91.069896      172.16.20.51          120.24.48.119         TCP      66     45904 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20276958 TSecr=3846310607
   2904 91.094694      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2905 91.114205      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 45904 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846310659 TSecr=20276960
   2906 91.115374      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2907 91.115376      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2908 91.119678      172.16.20.51          120.24.48.119         TCP      66     45904 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20276963 TSecr=3846310661
   2909 91.133990      172.16.20.51          120.24.48.119         TCP      66     45904 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20276964 TSecr=3846310661
   2910 91.157951      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2911 91.179024      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2912 91.193765      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2913 91.213136      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2914 91.213139      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2915 91.223742      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2916 91.235330      172.16.20.51          120.24.48.119         TCP      66     45904 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20276974 TSecr=3846310758
   2917 91.576013      172.16.20.51          120.24.48.119         TCP      74     34380 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20277009 TSecr=0 WS=64
   2918 91.593808      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 34380 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846311139 TSecr=20277009 WS=128
   2919 91.603039      172.16.20.51          120.24.48.119         TCP      66     34380 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20277011 TSecr=3846311139
   2920 91.603043      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2921 91.621254      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 34380 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846311166 TSecr=20277011
   2922 91.623484      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2923 91.623487      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2924 91.624979      172.16.20.51          120.24.48.119         TCP      66     34380 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20277014 TSecr=3846311168
   2925 91.624980      172.16.20.51          120.24.48.119         TCP      66     34380 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20277014 TSecr=3846311168
   2926 91.655769      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2927 91.675125      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2928 91.682651      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2929 91.702340      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2930 91.702343      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2931 91.731123      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2932 91.739992      172.16.20.51          120.24.48.119         TCP      66     34380 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20277025 TSecr=3846311246
   2933 92.066025      172.16.20.51          120.24.48.119         TCP      74     40260 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20277058 TSecr=0 WS=64
   2934 92.085987      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 40260 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846311635 TSecr=20277058 WS=128
   2935 92.087589      172.16.20.51          120.24.48.119         TCP      66     40260 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20277060 TSecr=3846311635
   2936 92.113873      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2937 92.136351      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 40260 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846311684 TSecr=20277062
   2938 92.138997      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2939 92.139001      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2940 92.140962      172.16.20.51          120.24.48.119         TCP      66     40260 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20277065 TSecr=3846311686
   2941 92.140976      172.16.20.51          120.24.48.119         TCP      66     40260 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20277065 TSecr=3846311686
   2942 92.155971      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2943 92.178173      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2944 92.184397      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2945 92.206290      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2946 92.206292      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2947 92.218468      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2948 92.232575      172.16.20.51          120.24.48.119         TCP      66     40260 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20277074 TSecr=3846311754
   2949 92.542947      172.16.20.51          120.24.48.119         TCP      74     40786 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20277105 TSecr=0 WS=64
   2950 92.562544      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 40786 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846312107 TSecr=20277105 WS=128
   2951 92.564127      172.16.20.51          120.24.48.119         TCP      66     40786 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20277107 TSecr=3846312107
   2952 92.588279      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2953 92.610961      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 40786 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846312154 TSecr=20277110
   2954 92.611213      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2955 92.611216      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2956 92.612577      172.16.20.51          120.24.48.119         TCP      66     40786 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20277112 TSecr=3846312155
