No.     Time           Source                Destination           Protocol Info
   1883 22.244980      172.17.32.142         42.62.69.169          TCP      [TCP Window Update] 50207 → https(443) [ACK] Seq=176 Ack=4913 Win=131072 Len=0 TSval=502939423 TSecr=3425064870
   1884 22.269301      172.17.32.142         42.62.69.169          TLSv1.2  Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request
   1885 22.326934      42.62.69.169          172.17.32.142         TLSv1.2  Change Cipher Spec, Encrypted Handshake Message
   1886 22.327046      172.17.32.142         42.62.69.169          TLSv1.2  Application Data
   1887 22.382091      42.62.69.169          172.17.32.142         TLSv1.2  Application Data
   1888 22.382104      42.62.69.169          172.17.32.142         TLSv1.2  Encrypted Alert
   1889 22.382225      172.17.32.142         42.62.69.169          TCP      50207 → https(443) [ACK] Seq=482 Ack=5917 Win=130112 Len=0 TSval=502939559 TSecr=3425065005
   1890 22.382227      172.17.32.142         42.62.69.169          TCP      50207 → https(443) [ACK] Seq=482 Ack=5949 Win=130080 Len=0 TSval=502939559 TSecr=3425065005
   1891 22.384930      172.17.32.142         42.62.69.169          TCP      50207 → https(443) [FIN, ACK] Seq=482 Ack=5949 Win=131072 Len=0 TSval=502939561 TSecr=3425065005
   1892 22.387117      172.17.32.142         42.62.69.169          TCP      50208 → https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=502939563 TSecr=0 SACK_PERM=1
   1893 22.435286      42.62.69.169          172.17.32.142         TCP      https(443) → 50207 [ACK] Seq=5949 Ack=483 Win=8192 Len=0 TSval=3425065061 TSecr=502939561
   1894 22.452419      42.62.69.169          172.17.32.142         TCP      https(443) → 50208 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=3425065079 TSecr=502939563 WS=512
   1895 22.452509      172.17.32.142         42.62.69.169          TCP      50208 → https(443) [ACK] Seq=1 Ack=1 Win=131744 Len=0 TSval=502939627 TSecr=3425065079
   1896 22.454334      172.17.32.142         42.62.69.169          TLSv1.2  Client Hello
   1897 22.518866      42.62.69.169          172.17.32.142         TCP      https(443) → 50208 [ACK] Seq=1 Ack=176 Win=7168 Len=0 TSval=3425065143 TSecr=502939628
   1898 22.518872      42.62.69.169          172.17.32.142         TLSv1.2  Server Hello
   1899 22.518876      42.62.69.169          172.17.32.142         TCP      [TCP segment of a reassembled PDU]
   1900 22.518964      42.62.69.169          172.17.32.142         TLSv1.2  Certificate[TCP segment of a reassembled PDU]
   1901 22.518967      42.62.69.169          172.17.32.142         TLSv1.2  Certificate Status, Server Key Exchange, Server Hello Done
   1902 22.519024      172.17.32.142         42.62.69.169          TCP      50208 → https(443) [ACK] Seq=176 Ack=2897 Win=128864 Len=0 TSval=502939692 TSecr=3425065145
   1903 22.519025      172.17.32.142         42.62.69.169          TCP      50208 → https(443) [ACK] Seq=176 Ack=4913 Win=126848 Len=0 TSval=502939692 TSecr=3425065145
   1904 22.519085      172.17.32.142         42.62.69.169          TCP      [TCP Window Update] 50208 → https(443) [ACK] Seq=176 Ack=4913 Win=131072 Len=0 TSval=502939692 TSecr=3425065145
   1905 22.545881      172.17.32.142         42.62.69.169          TLSv1.2  Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request
   1906 22.624404      42.62.69.169          172.17.32.142         TLSv1.2  Change Cipher Spec, Encrypted Handshake Message
   1907 22.624498      172.17.32.142         42.62.69.169          TLSv1.2  Application Data
   1908 22.695462      42.62.69.169          172.17.32.142         TLSv1.2  Application Data
   1909 22.695471      42.62.69.169          172.17.32.142         TLSv1.2  Encrypted Alert
   1910 22.695571      172.17.32.142         42.62.69.169          TCP      50208 → https(443) [ACK] Seq=482 Ack=5917 Win=130112 Len=0 TSval=502939864 TSecr=3425065318
   1911 22.695572      172.17.32.142         42.62.69.169          TCP      50208 → https(443) [ACK] Seq=482 Ack=5949 Win=130080 Len=0 TSval=502939864 TSecr=3425065318
   1912 22.698024      172.17.32.142         42.62.69.169          TCP      50208 → https(443) [FIN, ACK] Seq=482 Ack=5949 Win=131072 Len=0 TSval=502939866 TSecr=3425065318
   1913 22.700029      172.17.32.142         42.62.69.169          TCP      50209 → https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=502939867 TSecr=0 SACK_PERM=1
   1914 22.748274      42.62.69.169          172.17.32.142         TCP      https(443) → 50209 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=3425065375 TSecr=502939867 WS=512
   1915 22.748359      172.17.32.142         42.62.69.169          TCP      50209 → https(443) [ACK] Seq=1 Ack=1 Win=131744 Len=0 TSval=502939915 TSecr=3425065375
   1916 22.751197      172.17.32.142         42.62.69.169          TLSv1.2  Client Hello
   1917 22.761971      42.62.69.169          172.17.32.142         TCP      https(443) → 50208 [ACK] Seq=5949 Ack=483 Win=8192 Len=0 TSval=3425065388 TSecr=502939866
   1918 22.800029      42.62.69.169          172.17.32.142         TCP      https(443) → 50209 [ACK] Seq=1 Ack=176 Win=7168 Len=0 TSval=3425065426 TSecr=502939917
   1919 22.808781      42.62.69.169          172.17.32.142         TLSv1.2  Server Hello
   1920 22.808791      42.62.69.169          172.17.32.142         TCP      [TCP segment of a reassembled PDU]
   1921 22.808794      42.62.69.169          172.17.32.142         TLSv1.2  Certificate[TCP segment of a reassembled PDU]
   1922 22.808797      42.62.69.169          172.17.32.142         TLSv1.2  Certificate Status, Server Key Exchange, Server Hello Done
   1923 22.808890      172.17.32.142         42.62.69.169          TCP      50209 → https(443) [ACK] Seq=176 Ack=2897 Win=128864 Len=0 TSval=502939973 TSecr=3425065427
   1924 22.808947      172.17.32.142         42.62.69.169          TCP      50209 → https(443) [ACK] Seq=176 Ack=4913 Win=126848 Len=0 TSval=502939973 TSecr=3425065427
   1925 22.809010      172.17.32.142         42.62.69.169          TCP      [TCP Window Update] 50209 → https(443) [ACK] Seq=176 Ack=4913 Win=131072 Len=0 TSval=502939973 TSecr=3425065427
   1926 22.827702      172.17.32.142         42.62.69.169          TLSv1.2  Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request
   1927 22.878337      42.62.69.169          172.17.32.142         TLSv1.2  Change Cipher Spec, Encrypted Handshake Message
   1928 22.878439      172.17.32.142         42.62.69.169          TLSv1.2  Application Data
   1929 22.928933      42.62.69.169          172.17.32.142         TLSv1.2  Application Data
   1930 22.928941      42.62.69.169          172.17.32.142         TLSv1.2  Encrypted Alert
   1931 22.929057      172.17.32.142         42.62.69.169          TCP      50209 → https(443) [ACK] Seq=482 Ack=5917 Win=130112 Len=0 TSval=502940089 TSecr=3425065553
   1932 22.929058      172.17.32.142         42.62.69.169          TCP      50209 → https(443) [ACK] Seq=482 Ack=5949 Win=130080 Len=0 TSval=502940089 TSecr=3425065553
   1933 22.930562      172.17.32.142         42.62.69.169          TCP      50209 → https(443) [FIN, ACK] Seq=482 Ack=5949 Win=131072 Len=0 TSval=502940090 TSecr=3425065553
   1934 22.936502      172.17.32.142         42.62.69.169          TCP      50210 → https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=502940095 TSecr=0 SACK_PERM=1
   1935 22.979264      42.62.69.169          172.17.32.142         TCP      https(443) → 50209 [ACK] Seq=5949 Ack=483 Win=8192 Len=0 TSval=3425065605 TSecr=502940090
   1936 22.980426      42.62.69.169          172.17.32.142         TCP      https(443) → 50210 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=3425065614 TSecr=502940095 WS=512
   1937 22.980499      172.17.32.142         42.62.69.169          TCP      50210 → https(443) [ACK] Seq=1 Ack=1 Win=131744 Len=0 TSval=502940138 TSecr=3425065614
   1938 22.988377      172.17.32.142         42.62.69.169          TLSv1.2  Client Hello
   1939 23.040811      42.62.69.169          172.17.32.142         TCP      https(443) → 50210 [ACK] Seq=1 Ack=176 Win=7168 Len=0 TSval=3425065666 TSecr=502940145
   1940 23.054636      42.62.69.169          172.17.32.142         TLSv1.2  Server Hello
   1941 23.054640      42.62.69.169          172.17.32.142         TCP      [TCP segment of a reassembled PDU]
   1942 23.054641      42.62.69.169          172.17.32.142         TLSv1.2  Certificate[TCP segment of a reassembled PDU]
   1943 23.054642      42.62.69.169          172.17.32.142         TLSv1.2  Certificate Status, Server Key Exchange, Server Hello Done
   1944 23.054694      172.17.32.142         42.62.69.169          TCP      50210 → https(443) [ACK] Seq=176 Ack=2897 Win=128864 Len=0 TSval=502940210 TSecr=3425065667
   1945 23.054694      172.17.32.142         42.62.69.169          TCP      50210 → https(443) [ACK] Seq=176 Ack=4913 Win=126848 Len=0 TSval=502940210 TSecr=3425065667
   1946 23.054749      172.17.32.142         42.62.69.169          TCP      [TCP Window Update] 50210 → https(443) [ACK] Seq=176 Ack=4913 Win=131072 Len=0 TSval=502940210 TSecr=3425065667
   1947 23.075358      172.17.32.142         42.62.69.169          TLSv1.2  Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request
   1948 23.128356      42.62.69.169          172.17.32.142         TLSv1.2  Change Cipher Spec, Encrypted Handshake Message
   1949 23.128436      172.17.32.142         42.62.69.169          TLSv1.2  Application Data
   1950 23.181302      42.62.69.169          172.17.32.142         TLSv1.2  Application Data
   1951 23.181306      42.62.69.169          172.17.32.142         TLSv1.2  Encrypted Alert
   1952 23.181362      172.17.32.142         42.62.69.169          TCP      50210 → https(443) [ACK] Seq=482 Ack=5917 Win=130112 Len=0 TSval=502940334 TSecr=3425065807
   1953 23.181364      172.17.32.142         42.62.69.169          TCP      50210 → https(443) [ACK] Seq=482 Ack=5949 Win=130080 Len=0 TSval=502940334 TSecr=3425065807
   1954 23.183436      172.17.32.142         42.62.69.169          TCP      50210 → https(443) [FIN, ACK] Seq=482 Ack=5949 Win=131072 Len=0 TSval=502940336 TSecr=3425065807
   1955 23.184870      172.17.32.142         42.62.69.169          TCP      50211 → https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=502940337 TSecr=0 SACK_PERM=1
   1956 23.233779      42.62.69.169          172.17.32.142         TCP      https(443) → 50211 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=3425065861 TSecr=502940337 WS=512
   1957 23.233857      172.17.32.142         42.62.69.169          TCP      50211 → https(443) [ACK] Seq=1 Ack=1 Win=131744 Len=0 TSval=502940386 TSecr=3425065861
   1958 23.236369      42.62.69.169          172.17.32.142         TCP      https(443) → 50210 [ACK] Seq=5949 Ack=483 Win=8192 Len=0 TSval=3425065862 TSecr=502940336
   1959 23.236640      172.17.32.142         42.62.69.169          TLSv1.2  Client Hello
   1960 23.286000      42.62.69.169          172.17.32.142         TCP      https(443) → 50211 [ACK] Seq=1 Ack=176 Win=7168 Len=0 TSval=3425065913 TSecr=502940388
   1961 23.286511      42.62.69.169          172.17.32.142         TLSv1.2  Server Hello
   1962 23.286516      42.62.69.169          172.17.32.142         TCP      [TCP segment of a reassembled PDU]
   1963 23.286518      42.62.69.169          172.17.32.142         TLSv1.2  Certificate[TCP segment of a reassembled PDU]
   1964 23.286520      42.62.69.169          172.17.32.142         TLSv1.2  Certificate Status, Server Key Exchange, Server Hello Done
   1965 23.286627      172.17.32.142         42.62.69.169          TCP      50211 → https(443) [ACK] Seq=176 Ack=2897 Win=128864 Len=0 TSval=502940437 TSecr=3425065914
   1966 23.286628      172.17.32.142         42.62.69.169          TCP      50211 → https(443) [ACK] Seq=176 Ack=4913 Win=126848 Len=0 TSval=502940437 TSecr=3425065914
   1967 23.286691      172.17.32.142         42.62.69.169          TCP      [TCP Window Update] 50211 → https(443) [ACK] Seq=176 Ack=4913 Win=131072 Len=0 TSval=502940437 TSecr=3425065914
   1968 23.300801      172.17.32.142         42.62.69.169          TLSv1.2  Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request
   1969 23.351190      42.62.69.169          172.17.32.142         TLSv1.2  Change Cipher Spec, Encrypted Handshake Message
   1970 23.351281      172.17.32.142         42.62.69.169          TLSv1.2  Application Data
   1971 23.402955      42.62.69.169          172.17.32.142         TLSv1.2  Application Data
   1972 23.402959      42.62.69.169          172.17.32.142         TLSv1.2  Encrypted Alert
   1973 23.403018      172.17.32.142         42.62.69.169          TCP      50211 → https(443) [ACK] Seq=482 Ack=5917 Win=130112 Len=0 TSval=502940552 TSecr=3425066027
   1974 23.403020      172.17.32.142         42.62.69.169          TCP      50211 → https(443) [ACK] Seq=482 Ack=5949 Win=130080 Len=0 TSval=502940552 TSecr=3425066027
   1975 23.404375      172.17.32.142         42.62.69.169          TCP      50211 → https(443) [FIN, ACK] Seq=482 Ack=5949 Win=131072 Len=0 TSval=502940553 TSecr=3425066027
   1976 23.406173      172.17.32.142         42.62.69.169          TCP      50213 → https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=502940554 TSecr=0 SACK_PERM=1
   1977 23.454908      42.62.69.169          172.17.32.142         TCP      https(443) → 50213 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=3425066084 TSecr=502940554 WS=512
   1978 23.454915      42.62.69.169          172.17.32.142         TCP      https(443) → 50211 [ACK] Seq=5949 Ack=483 Win=8192 Len=0 TSval=3425066080 TSecr=502940553
   1979 23.454985      172.17.32.142         42.62.69.169          TCP      50213 → https(443) [ACK] Seq=1 Ack=1 Win=131744 Len=0 TSval=502940602 TSecr=3425066084
   1980 23.456890      172.17.32.142         42.62.69.169          TLSv1.2  Client Hello
   1981 23.506277      42.62.69.169          172.17.32.142         TCP      https(443) → 50213 [ACK] Seq=1 Ack=176 Win=7168 Len=0 TSval=3425066134 TSecr=502940603
   1982 23.506283      42.62.69.169          172.17.32.142         TLSv1.2  Server Hello
   1983 23.506284      42.62.69.169          172.17.32.142         TCP      [TCP segment of a reassembled PDU]
   1984 23.506285      42.62.69.169          172.17.32.142         TLSv1.2  Certificate[TCP segment of a reassembled PDU]
   1985 23.506286      42.62.69.169          172.17.32.142         TLSv1.2  Certificate Status, Server Key Exchange, Server Hello Done
   1986 23.506354      172.17.32.142         42.62.69.169          TCP      50213 → https(443) [ACK] Seq=176 Ack=2897 Win=128864 Len=0 TSval=502940652 TSecr=3425066136
   1987 23.506355      172.17.32.142         42.62.69.169          TCP      50213 → https(443) [ACK] Seq=176 Ack=4913 Win=126848 Len=0 TSval=502940652 TSecr=3425066136
   1988 23.506425      172.17.32.142         42.62.69.169          TCP      [TCP Window Update] 50213 → https(443) [ACK] Seq=176 Ack=4913 Win=131072 Len=0 TSval=502940652 TSecr=3425066136
   1989 23.525465      172.17.32.142         42.62.69.169          TLSv1.2  Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request
   1990 23.569367      42.62.69.169          172.17.32.142         TLSv1.2  Change Cipher Spec, Encrypted Handshake Message
   1991 23.569454      172.17.32.142         42.62.69.169          TLSv1.2  Application Data
   1992 23.616331      42.62.69.169          172.17.32.142         TLSv1.2  Application Data
   1993 23.616339      42.62.69.169          172.17.32.142         TLSv1.2  Encrypted Alert
   1994 23.616429      172.17.32.142         42.62.69.169          TCP      50213 → https(443) [ACK] Seq=482 Ack=5917 Win=130112 Len=0 TSval=502940758 TSecr=3425066247
   1995 23.616430      172.17.32.142         42.62.69.169          TCP      50213 → https(443) [ACK] Seq=482 Ack=5949 Win=130080 Len=0 TSval=502940758 TSecr=3425066247
